Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
100.0,20.0,20.0,225.0,EL,1.3
100.0,20.0,20.0,225.0,IL,0.95
100.0,20.0,20.0,250.0,CL,0.48
100.0,20.0,20.0,250.0,EL,1.28
100.0,20.0,20.0,250.0,IL,0.93
100.0,20.0,20.0,275.0,CL,0.48
100.0,20.0,20.0,275.0,EL,1.27
100.0,20.0,20.0,275.0,IL,0.92
100.0,20.0,20.0,300.0,CL,0.47
100.0,20.0,20.0,300.0,EL,1.25
100.0,20.0,20.0,300.0,IL,0.91
100.0,20.0,22.5,200.0,CL,0.52
100.0,20.0,22.5,200.0,EL,1.44
100.0,20.0,22.5,200.0,IL,1.06
100.0,20.0,22.5,225.0,CL,0.52
100.0,20.0,22.5,225.0,EL,1.42
100.0,20.0,22.5,225.0,IL,1.05
100.0,20.0,22.5,250.0,CL,0.52
100.0,20.0,22.5,250.0,EL,1.4
100.0,20.0,22.5,250.0,IL,1.03
100.0,20.0,22.5,275.0,CL,0.51
100.0,20.0,22.5,275.0,EL,1.38
100.0,20.0,22.5,275.0,IL,1.02
100.0,20.0,22.5,300.0,CL,0.51
100.0,20.0,22.5,300.0,EL,1.36
100.0,20.0,22.5,300.0,IL,1.01
100.0,20.0,25.0,200.0,CL,0.56
100.0,20.0,25.0,200.0,EL,1.53
100.0,20.0,25.0,200.0,IL,1.16
100.0,20.0,25.0,225.0,CL,0.56
100.0,20.0,25.0,225.0,EL,1.51
100.0,20.0,25.0,225.0,IL,1.14
100.0,20.0,25.0,250.0,CL,0.55
100.0,20.0,25.0,250.0,EL,1.49
100.0,20.0,25.0,250.0,IL,1.13
100.0,20.0,25.0,275.0,CL,0.55
100.0,20.0,25.0,275.0,EL,1.47
100.0,20.0,25.0,275.0,IL,1.11
100.0,20.0,25.0,300.0,CL,0.54
100.0,20.0,25.0,300.0,EL,1.45
100.0,20.0,25.0,300.0,IL,1.1
100.0,20.0,27.5,200.0,CL,0.61
100.0,20.0,27.5,200.0,EL,1.63
100.0,20.0,27.5,200.0,IL,1.24
100.0,20.0,27.5,225.0,CL,0.6
100.0,20.0,27.5,225.0,EL,1.6
100.0,20.0,27.5,225.0,IL,1.22
100.0,20.0,27.5,250.0,CL,0.6
100.0,20.0,27.5,250.0,EL,1.58
100.0,20.0,27.5,250.0,IL,1.21
100.0,20.0,27.5,275.0,CL,0.6
100.0,20.0,27.5,275.0,EL,1.56
100.0,20.0,27.5,275.0,IL,1.19
100.0,20.0,27.5,300.0,CL,0.59
100.0,20.0,27.5,300.0,EL,1.54
100.0,20.0,27.5,300.0,IL,1.18
100.0,20.0,30.0,200.0,CL,0.65
100.0,20.0,30.0,200.0,EL,1.72
100.0,20.0,30.0,200.0,IL,1.34
100.0,20.0,30.0,225.0,CL,0.64
100.0,20.0,30.0,225.0,EL,1.7
100.0,20.0,30.0,225.0,IL,1.32
100.0,20.0,30.0,250.0,CL,0.64
100.0,20.0,30.0,250.0,EL,1.68
100.0,20.0,30.0,250.0,IL,1.3
100.0,20.0,30.0,275.0,CL,0.64
100.0,20.0,30.0,275.0,EL,1.65
100.0,20.0,30.0,275.0,IL,1.28
100.0,20.0,30.0,300.0,CL,0.63
100.0,20.0,30.0,300.0,EL,1.63
100.0,20.0,30.0,300.0,IL,1.27
100.0,25.0,20.0,200.0,CL,0.39
100.0,25.0,20.0,200.0,EL,1.08
100.0,25.0,20.0,200.0,IL,0.78
100.0,25.0,20.0,225.0,CL,0.39
100.0,25.0,20.0,225.0,EL,1.07
100.0,25.0,20.0,225.0,IL,0.78
100.0,25.0,20.0,250.0,CL,0.39
100.0,25.0,20.0,250.0,EL,1.05
100.0,25.0,20.0,250.0,IL,0.77
100.0,25.0,20.0,275.0,CL,0.39
100.0,25.0,20.0,275.0,EL,1.04
100.0,25.0,20.0,275.0,IL,0.76
100.0,25.0,20.0,300.0,CL,0.38
100.0,25.0,20.0,300.0,EL,1.03
100.0,25.0,20.0,300.0,IL,0.75
100.0,25.0,22.5,200.0,CL,0.43
100.0,25.0,22.5,200.0,EL,1.17
100.0,25.0,22.5,200.0,IL,0.87
100.0,25.0,22.5,225.0,CL,0.42
100.0,25.0,22.5,225.0,EL,1.16
100.0,25.0,22.5,225.0,IL,0.86
100.0,25.0,22.5,250.0,CL,0.42
100.0,25.0,22.5,250.0,EL,1.15
100.0,25.0,22.5,250.0,IL,0.85
100.0,25.0,22.5,275.0,CL,0.42
100.0,25.0,22.5,275.0,EL,1.14
100.0,25.0,22.5,275.0,IL,0.84
100.0,25.0,22.5,300.0,CL,0.41
100.0,25.0,22.5,300.0,EL,1.12
100.0,25.0,22.5,300.0,IL,0.83
100.0,25.0,25.0,200.0,CL,0.45
100.0,25.0,25.0,200.0,EL,1.25
100.0,25.0,25.0,200.0,IL,0.95
100.0,25.0,25.0,225.0,CL,0.45
100.0,25.0,25.0,225.0,EL,1.24
100.0,25.0,25.0,225.0,IL,0.94
100.0,25.0,25.0,250.0,CL,0.45
100.0,25.0,25.0,250.0,EL,1.22
100.0,25.0,25.0,250.0,IL,0.93
100.0,25.0,25.0,275.0,CL,0.44
100.0,25.0,25.0,275.0,EL,1.21
100.0,25.0,25.0,275.0,IL,0.92
100.0,25.0,25.0,300.0,CL,0.44
100.0,25.0,25.0,300.0,EL,1.2
100.0,25.0,25.0,300.0,IL,0.91
100.0,25.0,27.5,200.0,CL,0.49
100.0,25.0,27.5,200.0,EL,1.33
100.0,25.0,27.5,200.0,IL,1.02
100.0,25.0,27.5,225.0,CL,0.49
100.0,25.0,27.5,225.0,EL,1.32
100.0,25.0,27.5,225.0,IL,1.0
100.0,25.0,27.5,250.0,CL,0.49
100.0,25.0,27.5,250.0,EL,1.3
100.0,25.0,27.5,250.0,IL,0.99
100.0,25.0,27.5,275.0,CL,0.48
100.0,25.0,27.5,275.0,EL,1.29
100.0,25.0,27.5,275.0,IL,0.98
100.0,25.0,27.5,300.0,CL,0.48
100.0,25.0,27.5,300.0,EL,1.27
100.0,25.0,27.5,300.0,IL,0.97
100.0,25.0,30.0,200.0,CL,0.52
100.0,25.0,30.0,200.0,EL,1.41
100.0,25.0,30.0,200.0,IL,1.1
100.0,25.0,30.0,225.0,CL,0.52
100.0,25.0,30.0,225.0,EL,1.39
100.0,25.0,30.0,225.0,IL,1.08
100.0,25.0,30.0,250.0,CL,0.52
100.0,25.0,30.0,250.0,EL,1.38
100.0,25.0,30.0,250.0,IL,1.07
100.0,25.0,30.0,275.0,CL,0.52
100.0,25.0,30.0,275.0,EL,1.36
100.0,25.0,30.0,275.0,IL,1.06
100.0,25.0,30.0,300.0,CL,0.51
100.0,25.0,30.0,300.0,EL,1.35
100.0,25.0,30.0,300.0,IL,1.05
100.0,30.0,20.0,200.0,CL,0.33
100.0,30.0,20.0,200.0,EL,0.91
100.0,30.0,20.0,200.0,IL,0.66
100.0,30.0,20.0,225.0,CL,0.33
100.0,30.0,20.0,225.0,EL,0.9
100.0,30.0,20.0,225.0,IL,0.66
100.0,30.0,20.0,250.0,CL,0.33
100.0,30.0,20.0,250.0,EL,0.89
100.0,30.0,20.0,250.0,IL,0.65
100.0,30.0,20.0,275.0,CL,0.32
100.0,30.0,20.0,275.0,EL,0.89
100.0,30.0,20.0,275.0,IL,0.65
100.0,30.0,20.0,300.0,CL,0.32
100.0,30.0,20.0,300.0,EL,0.88
100.0,30.0,20.0,300.0,IL,0.64
100.0,30.0,22.5,200.0,CL,0.36
100.0,30.0,22.5,200.0,EL,0.99
100.0,30.0,22.5,200.0,IL,0.74
100.0,30.0,22.5,225.0,CL,0.36
100.0,30.0,22.5,225.0,EL,0.98
100.0,30.0,22.5,225.0,IL,0.73
100.0,30.0,22.5,250.0,CL,0.35
100.0,30.0,22.5,250.0,EL,0.97
100.0,30.0,22.5,250.0,IL,0.72
100.0,30.0,22.5,275.0,CL,0.35
100.0,30.0,22.5,275.0,EL,0.97
100.0,30.0,22.5,275.0,IL,0.71
100.0,30.0,22.5,300.0,CL,0.35
100.0,30.0,22.5,300.0,EL,0.96
100.0,30.0,22.5,300.0,IL,0.71
100.0,30.0,25.0,200.0,CL,0.38
100.0,30.0,25.0,200.0,EL,1.06
100.0,30.0,25.0,200.0,IL,0.8
100.0,30.0,25.0,225.0,CL,0.38
100.0,30.0,25.0,225.0,EL,1.05
100.0,30.0,25.0,225.0,IL,0.79
100.0,30.0,25.0,250.0,CL,0.38
100.0,30.0,25.0,250.0,EL,1.04
100.0,30.0,25.0,250.0,IL,0.79
100.0,30.0,25.0,275.0,CL,0.37
100.0,30.0,25.0,275.0,EL,1.03
100.0,30.0,25.0,275.0,IL,0.78
100.0,30.0,25.0,300.0,CL,0.37
100.0,30.0,25.0,300.0,EL,1.02
100.0,30.0,25.0,300.0,IL,0.77
100.0,30.0,27.5,200.0,CL,0.41
100.0,30.0,27.5,200.0,EL,1.13
100.0,30.0,27.5,200.0,IL,0.86
100.0,30.0,27.5,225.0,CL,0.41
100.0,30.0,27.5,225.0,EL,1.12
100.0,30.0,27.5,225.0,IL,0.85
100.0,30.0,27.5,250.0,CL,0.41
100.0,30.0,27.5,250.0,EL,1.11
100.0,30.0,27.5,250.0,IL,0.84
100.0,30.0,27.5,275.0,CL,0.41
100.0,30.0,27.5,275.0,EL,1.1
100.0,30.0,27.5,275.0,IL,0.84
100.0,30.0,27.5,300.0,CL,0.41
100.0,30.0,27.5,300.0,EL,1.08
100.0,30.0,27.5,300.0,IL,0.83
100.0,30.0,30.0,200.0,CL,0.44
100.0,30.0,30.0,200.0,EL,1.2
100.0,30.0,30.0,200.0,IL,0.93
100.0,30.0,30.0,225.0,CL,0.44
100.0,30.0,30.0,225.0,EL,1.18
100.0,30.0,30.0,225.0,IL,0.92
100.0,30.0,30.0,250.0,CL,0.44
100.0,30.0,30.0,250.0,EL,1.17
100.0,30.0,30.0,250.0,IL,0.91
100.0,30.0,30.0,275.0,CL,0.43
100.0,30.0,30.0,275.0,EL,1.16
100.0,30.0,30.0,275.0,IL,0.9
100.0,30.0,30.0,300.0,CL,0.43
100.0,30.0,30.0,300.0,EL,1.15
100.0,30.0,30.0,300.0,IL,0.89
100.0,35.0,20.0,200.0,CL,0.29
100.0,35.0,20.0,200.0,EL,0.79
100.0,35.0,20.0,200.0,IL,0.58
100.0,35.0,20.0,225.0,CL,0.28
100.0,35.0,20.0,225.0,EL,0.78
100.0,35.0,20.0,225.0,IL,0.57
100.0,35.0,20.0,250.0,CL,0.28
100.0,35.0,20.0,250.0,EL,0.78
100.0,35.0,20.0,250.0,IL,0.57
100.0,35.0,20.0,275.0,CL,0.28
100.0,35.0,20.0,275.0,EL,0.77
100.0,35.0,20.0,275.0,IL,0.56
100.0,35.0,20.0,300.0,CL,0.28
100.0,35.0,20.0,300.0,EL,0.76
100.0,35.0,20.0,300.0,IL,0.56
100.0,35.0,22.5,200.0,CL,0.31
100.0,35.0,22.5,200.0,EL,0.86
100.0,35.0,22.5,200.0,IL,0.64
100.0,35.0,22.5,225.0,CL,0.31
100.0,35.0,22.5,225.0,EL,0.85
100.0,35.0,22.5,225.0,IL,0.63
100.0,35.0,22.5,250.0,CL,0.31
100.0,35.0,22.5,250.0,EL,0.85
100.0,35.0,22.5,250.0,IL,0.63
100.0,35.0,22.5,275.0,CL,0.3
100.0,35.0,22.5,275.0,EL,0.84
100.0,35.0,22.5,275.0,IL,0.62
100.0,35.0,22.5,300.0,CL,0.3
100.0,35.0,22.5,300.0,EL,0.83
100.0,35.0,22.5,300.0,IL,0.62
100.0,35.0,25.0,200.0,CL,0.33
100.0,35.0,25.0,200.0,EL,0.92
100.0,35.0,25.0,200.0,IL,0.7
100.0,35.0,25.0,225.0,CL,0.33
100.0,35.0,25.0,225.0,EL,0.91
100.0,35.0,25.0,225.0,IL,0.69
100.0,35.0,25.0,250.0,CL,0.33
100.0,35.0,25.0,250.0,EL,0.9
100.0,35.0,25.0,250.0,IL,0.68
100.0,35.0,25.0,275.0,CL,0.32
100.0,35.0,25.0,275.0,EL,0.9
100.0,35.0,25.0,275.0,IL,0.68
100.0,35.0,25.0,300.0,CL,0.32
100.0,35.0,25.0,300.0,EL,0.89
100.0,35.0,25.0,300.0,IL,0.67
100.0,35.0,27.5,200.0,CL,0.36
100.0,35.0,27.5,200.0,EL,0.98
100.0,35.0,27.5,200.0,IL,0.75
100.0,35.0,27.5,225.0,CL,0.36
100.0,35.0,27.5,225.0,EL,0.97
100.0,35.0,27.5,225.0,IL,0.74
100.0,35.0,27.5,250.0,CL,0.35
100.0,35.0,27.5,250.0,EL,0.96
100.0,35.0,27.5,250.0,IL,0.73
100.0,35.0,27.5,275.0,CL,0.35
100.0,35.0,27.5,275.0,EL,0.95
100.0,35.0,27.5,275.0,IL,0.73
100.0,35.0,27.5,300.0,CL,0.35
100.0,35.0,27.5,300.0,EL,0.95
100.0,35.0,27.5,300.0,IL,0.72
100.0,35.0,30.0,200.0,CL,0.38
100.0,35.0,30.0,200.0,EL,1.04
100.0,35.0,30.0,200.0,IL,0.81
100.0,35.0,30.0,225.0,CL,0.38
100.0,35.0,30.0,225.0,EL,1.03
100.0,35.0,30.0,225.0,IL,0.8
100.0,35.0,30.0,250.0,CL,0.38
100.0,35.0,30.0,250.0,EL,1.02
100.0,35.0,30.0,250.0,IL,0.79
100.0,35.0,30.0,275.0,CL,0.37
100.0,35.0,30.0,275.0,EL,1.01
100.0,35.0,30.0,275.0,IL,0.79
100.0,35.0,30.0,300.0,CL,0.37
100.0,35.0,30.0,300.0,EL,1.0
100.0,35.0,30.0,300.0,IL,0.78
125.0,20.0,20.0,200.0,CL,0.31
125.0,20.0,20.0,200.0,EL,0.88
125.0,20.0,20.0,200.0,IL,0.64
125.0,20.0,20.0,225.0,CL,0.31
125.0,20.0,20.0,225.0,EL,0.87
125.0,20.0,20.0,225.0,IL,0.63
125.0,20.0,20.0,250.0,CL,0.31
125.0,20.0,20.0,250.0,EL,0.87
125.0,20.0,20.0,250.0,IL,0.63
125.0,20.0,20.0,275.0,CL,0.3
125.0,20.0,20.0,275.0,EL,0.86
125.0,20.0,20.0,275.0,IL,0.62
125.0,20.0,20.0,300.0,CL,0.3
125.0,20.0,20.0,300.0,EL,0.85
125.0,20.0,20.0,300.0,IL,0.62
125.0,20.0,22.5,200.0,CL,0.3
125.0,20.0,22.5,200.0,EL,0.85
125.0,20.0,22.5,200.0,IL,0.63
125.0,20.0,22.5,225.0,CL,0.3
125.0,20.0,22.5,225.0,EL,0.85
125.0,20.0,22.5,225.0,IL,0.63
125.0,20.0,22.5,250.0,CL,0.3
125.0,20.0,22.5,250.0,EL,0.84
125.0,20.0,22.5,250.0,IL,0.62
125.0,20.0,22.5,275.0,CL,0.3
125.0,20.0,22.5,275.0,EL,0.84
125.0,20.0,22.5,275.0,IL,0.62
125.0,20.0,22.5,300.0,CL,0.29
125.0,20.0,22.5,300.0,EL,0.83
125.0,20.0,22.5,300.0,IL,0.61
125.0,20.0,25.0,200.0,CL,0.29
125.0,20.0,25.0,200.0,EL,0.82
125.0,20.0,25.0,200.0,IL,0.62
125.0,20.0,25.0,225.0,CL,0.29
125.0,20.0,25.0,225.0,EL,0.81
125.0,20.0,25.0,225.0,IL,0.62
125.0,20.0,25.0,250.0,CL,0.29
125.0,20.0,25.0,250.0,EL,0.81
125.0,20.0,25.0,250.0,IL,0.61
125.0,20.0,25.0,275.0,CL,0.28
125.0,20.0,25.0,275.0,EL,0.8
125.0,20.0,25.0,275.0,IL,0.61
125.0,20.0,25.0,300.0,CL,0.28
125.0,20.0,25.0,300.0,EL,0.8
125.0,20.0,25.0,300.0,IL,0.6
125.0,20.0,27.5,200.0,CL,0.29
125.0,20.0,27.5,200.0,EL,0.8
125.0,20.0,27.5,200.0,IL,0.61
125.0,20.0,27.5,225.0,CL,0.29
125.0,20.0,27.5,225.0,EL,0.79
125.0,20.0,27.5,225.0,IL,0.6
125.0,20.0,27.5,250.0,CL,0.28
125.0,20.0,27.5,250.0,EL,0.78
125.0,20.0,27.5,250.0,IL,0.6
125.0,20.0,27.5,275.0,CL,0.28
125.0,20.0,27.5,275.0,EL,0.78
125.0,20.0,27.5,275.0,IL,0.59
125.0,20.0,27.5,300.0,CL,0.28
125.0,20.0,27.5,300.0,EL,0.77
125.0,20.0,27.5,300.0,IL,0.59
125.0,20.0,30.0,200.0,CL,0.28
125.0,20.0,30.0,200.0,EL,0.78
125.0,20.0,30.0,200.0,IL,0.6
125.0,20.0,30.0,225.0,CL,0.28
125.0,20.0,30.0,225.0,EL,0.77
125.0,20.0,30.0,225.0,IL,0.6
125.0,20.0,30.0,250.0,CL,0.28
125.0,20.0,30.0,250.0,EL,0.76
125.0,20.0,30.0,250.0,IL,0.59
125.0,20.0,30.0,275.0,CL,0.28
125.0,20.0,30.0,275.0,EL,0.76
125.0,20.0,30.0,275.0,IL,0.59
125.0,20.0,30.0,300.0,CL,0.28
125.0,20.0,30.0,300.0,EL,0.75
125.0,20.0,30.0,300.0,IL,0.58
125.0,25.0,20.0,200.0,CL,0.31
125.0,25.0,20.0,200.0,EL,0.89
125.0,25.0,20.0,200.0,IL,0.65
125.0,25.0,20.0,225.0,CL,0.31
125.0,25.0,20.0,225.0,EL,0.89
125.0,25.0,20.0,225.0,IL,0.64
125.0,25.0,20.0,250.0,CL,0.31
125.0,25.0,20.0,250.0,EL,0.88
125.0,25.0,20.0,250.0,IL,0.64
125.0,25.0,20.0,275.0,CL,0.31
125.0,25.0,20.0,275.0,EL,0.87
125.0,25.0,20.0,275.0,IL,0.64
125.0,25.0,20.0,300.0,CL,0.31
125.0,25.0,20.0,300.0,EL,0.87
125.0,25.0,20.0,300.0,IL,0.63
125.0,25.0,22.5,200.0,CL,0.3
125.0,25.0,22.5,200.0,EL,0.87
125.0,25.0,22.5,200.0,IL,0.64
125.0,25.0,22.5,225.0,CL,0.3
125.0,25.0,22.5,225.0,EL,0.86
125.0,25.0,22.5,225.0,IL,0.64
125.0,25.0,22.5,250.0,CL,0.3
125.0,25.0,22.5,250.0,EL,0.86
125.0,25.0,22.5,250.0,IL,0.63
125.0,25.0,22.5,275.0,CL,0.3
125.0,25.0,22.5,275.0,EL,0.85
125.0,25.0,22.5,275.0,IL,0.63
125.0,25.0,22.5,300.0,CL,0.3
125.0,25.0,22.5,300.0,EL,0.84
125.0,25.0,22.5,300.0,IL,0.62
125.0,25.0,25.0,200.0,CL,0.29
125.0,25.0,25.0,200.0,EL,0.83
125.0,25.0,25.0,200.0,IL,0.63
125.0,25.0,25.0,225.0,CL,0.29
125.0,25.0,25.0,225.0,EL,0.83
125.0,25.0,25.0,225.0,IL,0.63
125.0,25.0,25.0,250.0,CL,0.29
125.0,25.0,25.0,250.0,EL,0.82
125.0,25.0,25.0,250.0,IL,0.62
125.0,25.0,25.0,275.0,CL,0.29
125.0,25.0,25.0,275.0,EL,0.82
125.0,25.0,25.0,275.0,IL,0.62
125.0,25.0,25.0,300.0,CL,0.29
125.0,25.0,25.0,300.0,EL,0.81
125.0,25.0,25.0,300.0,IL,0.61
125.0,25.0,27.5,200.0,CL,0.29
125.0,25.0,27.5,200.0,EL,0.81
125.0,25.0,27.5,200.0,IL,0.62
125.0,25.0,27.5,225.0,CL,0.29
125.0,25.0,27.5,225.0,EL,0.8
125.0,25.0,27.5,225.0,IL,0.61
125.0,25.0,27.5,250.0,CL,0.29
125.0,25.0,27.5,250.0,EL,0.8
125.0,25.0,27.5,250.0,IL,0.61
125.0,25.0,27.5,275.0,CL,0.29
125.0,25.0,27.5,275.0,EL,0.79
125.0,25.0,27.5,275.0,IL,0.6
125.0,25.0,27.5,300.0,CL,0.28
125.0,25.0,27.5,300.0,EL,0.79
125.0,25.0,27.5,300.0,IL,0.6
125.0,25.0,30.0,200.0,CL,0.28
125.0,25.0,30.0,200.0,EL,0.79
125.0,25.0,30.0,200.0,IL,0.61
125.0,25.0,30.0,225.0,CL,0.28
125.0,25.0,30.0,225.0,EL,0.78
125.0,25.0,30.0,225.0,IL,0.61
125.0,25.0,30.0,250.0,CL,0.28
125.0,25.0,30.0,250.0,EL,0.78
125.0,25.0,30.0,250.0,IL,0.6
125.0,25.0,30.0,275.0,CL,0.28
125.0,25.0,30.0,275.0,EL,0.77
125.0,25.0,30.0,275.0,IL,0.6
125.0,25.0,30.0,300.0,CL,0.28
125.0,25.0,30.0,300.0,EL,0.77
125.0,25.0,30.0,300.0,IL,0.6
125.0,30.0,20.0,200.0,CL,0.31
125.0,30.0,20.0,200.0,EL,0.9
125.0,30.0,20.0,200.0,IL,0.65
125.0,30.0,20.0,225.0,CL,0.31
125.0,30.0,20.0,225.0,EL,0.89
125.0,30.0,20.0,225.0,IL,0.65
125.0,30.0,20.0,250.0,CL,0.31
125.0,30.0,20.0,250.0,EL,0.89
125.0,30.0,20.0,250.0,IL,0.65
125.0,30.0,20.0,275.0,CL,0.31
125.0,30.0,20.0,275.0,EL,0.88
125.0,30.0,20.0,275.0,IL,0.64
125.0,30.0,20.0,300.0,CL,0.31
125.0,30.0,20.0,300.0,EL,0.88
125.0,30.0,20.0,300.0,IL,0.64
125.0,30.0,22.5,200.0,CL,0.3
125.0,30.0,22.5,200.0,EL,0.87
125.0,30.0,22.5,200.0,IL,0.65
125.0,30.0,22.5,225.0,CL,0.3
125.0,30.0,22.5,225.0,EL,0.87
125.0,30.0,22.5,225.0,IL,0.64
125.0,30.0,22.5,250.0,CL,0.3
125.0,30.0,22.5,250.0,EL,0.86
125.0,30.0,22.5,250.0,IL,0.64
125.0,30.0,22.5,275.0,CL,0.3
125.0,30.0,22.5,275.0,EL,0.86
125.0,30.0,22.5,275.0,IL,0.64
125.0,30.0,22.5,300.0,CL,0.3
125.0,30.0,22.5,300.0,EL,0.86
125.0,30.0,22.5,300.0,IL,0.63
125.0,30.0,25.0,200.0,CL,0.29
125.0,30.0,25.0,200.0,EL,0.84
125.0,30.0,25.0,200.0,IL,0.64
125.0,30.0,25.0,225.0,CL,0.29
125.0,30.0,25.0,225.0,EL,0.84
125.0,30.0,25.0,225.0,IL,0.63
125.0,30.0,25.0,250.0,CL,0.29
125.0,30.0,25.0,250.0,EL,0.83
125.0,30.0,25.0,250.0,IL,0.63
125.0,30.0,25.0,275.0,CL,0.29
125.0,30.0,25.0,275.0,EL,0.83
125.0,30.0,25.0,275.0,IL,0.63
125.0,30.0,25.0,300.0,CL,0.29
125.0,30.0,25.0,300.0,EL,0.82
125.0,30.0,25.0,300.0,IL,0.62
125.0,30.0,27.5,200.0,CL,0.29
125.0,30.0,27.5,200.0,EL,0.82
125.0,30.0,27.5,200.0,IL,0.62
125.0,30.0,27.5,225.0,CL,0.29
125.0,30.0,27.5,225.0,EL,0.81
125.0,30.0,27.5,225.0,IL,0.62
125.0,30.0,27.5,250.0,CL,0.29
125.0,30.0,27.5,250.0,EL,0.81
125.0,30.0,27.5,250.0,IL,0.62
125.0,30.0,27.5,275.0,CL,0.29
125.0,30.0,27.5,275.0,EL,0.8
125.0,30.0,27.5,275.0,IL,0.61
125.0,30.0,27.5,300.0,CL,0.29
125.0,30.0,27.5,300.0,EL,0.8
125.0,30.0,27.5,300.0,IL,0.61
125.0,30.0,30.0,200.0,CL,0.29
125.0,30.0,30.0,200.0,EL,0.79
125.0,30.0,30.0,200.0,IL,0.62
125.0,30.0,30.0,225.0,CL,0.28
125.0,30.0,30.0,225.0,EL,0.79
125.0,30.0,30.0,225.0,IL,0.61
125.0,30.0,30.0,250.0,CL,0.28
125.0,30.0,30.0,250.0,EL,0.79
125.0,30.0,30.0,250.0,IL,0.61
125.0,30.0,30.0,275.0,CL,0.28
125.0,30.0,30.0,275.0,EL,0.78
125.0,30.0,30.0,275.0,IL,0.61
125.0,30.0,30.0,300.0,CL,0.28
125.0,30.0,30.0,300.0,EL,0.78
125.0,30.0,30.0,300.0,IL,0.6
125.0,35.0,20.0,200.0,CL,0.32
125.0,35.0,20.0,200.0,EL,0.9
125.0,35.0,20.0,200.0,IL,0.66
125.0,35.0,20.0,225.0,CL,0.31
125.0,35.0,20.0,225.0,EL,0.9
125.0,35.0,20.0,225.0,IL,0.66
125.0,35.0,20.0,250.0,CL,0.31
125.0,35.0,20.0,250.0,EL,0.9
125.0,35.0,20.0,250.0,IL,0.65
125.0,35.0,20.0,275.0,CL,0.31
125.0,35.0,20.0,275.0,EL,0.89
125.0,35.0,20.0,275.0,IL,0.65
125.0,35.0,20.0,300.0,CL,0.31
125.0,35.0,20.0,300.0,EL,0.89
125.0,35.0,20.0,300.0,IL,0.65
125.0,35.0,22.5,200.0,CL,0.31
125.0,35.0,22.5,200.0,EL,0.88
125.0,35.0,22.5,200.0,IL,0.65
125.0,35.0,22.5,225.0,CL,0.31
125.0,35.0,22.5,225.0,EL,0.88
125.0,35.0,22.5,225.0,IL,0.65
125.0,35.0,22.5,250.0,CL,0.3
125.0,35.0,22.5,250.0,EL,0.87
125.0,35.0,22.5,250.0,IL,0.65
125.0,35.0,22.5,275.0,CL,0.3
125.0,35.0,22.5,275.0,EL,0.87
125.0,35.0,22.5,275.0,IL,0.64
125.0,35.0,22.5,300.0,CL,0.3
125.0,35.0,22.5,300.0,EL,0.86
125.0,35.0,22.5,300.0,IL,0.64
125.0,35.0,25.0,200.0,CL,0.3
125.0,35.0,25.0,200.0,EL,0.85
125.0,35.0,25.0,200.0,IL,0.64
125.0,35.0,25.0,225.0,CL,0.29
125.0,35.0,25.0,225.0,EL,0.84
125.0,35.0,25.0,225.0,IL,0.64
125.0,35.0,25.0,250.0,CL,0.29
125.0,35.0,25.0,250.0,EL,0.84
125.0,35.0,25.0,250.0,IL,0.63
125.0,35.0,25.0,275.0,CL,0.29
125.0,35.0,25.0,275.0,EL,0.83
125.0,35.0,25.0,275.0,IL,0.63
125.0,35.0,25.0,300.0,CL,0.29
125.0,35.0,25.0,300.0,EL,0.83
125.0,35.0,25.0,300.0,IL,0.63
125.0,35.0,27.5,200.0,CL,0.29
125.0,35.0,27.5,200.0,EL,0.82
125.0,35.0,27.5,200.0,IL,0.63
125.0,35.0,27.5,225.0,CL,0.29
125.0,35.0,27.5,225.0,EL,0.82
125.0,35.0,27.5,225.0,IL,0.62
125.0,35.0,27.5,250.0,CL,0.29
125.0,35.0,27.5,250.0,EL,0.81
125.0,35.0,27.5,250.0,IL,0.62
125.0,35.0,27.5,275.0,CL,0.29
125.0,35.0,27.5,275.0,EL,0.81
125.0,35.0,27.5,275.0,IL,0.62
125.0,35.0,27.5,300.0,CL,0.29
125.0,35.0,27.5,300.0,EL,0.8
125.0,35.0,27.5,300.0,IL,0.61
125.0,35.0,30.0,200.0,CL,0.29
125.0,35.0,30.0,200.0,EL,0.8
125.0,35.0,30.0,200.0,IL,0.62
125.0,35.0,30.0,225.0,CL,0.29
125.0,35.0,30.0,225.0,EL,0.8
125.0,35.0,30.0,225.0,IL,0.62
125.0,35.0,30.0,250.0,CL,0.29
125.0,35.0,30.0,250.0,EL,0.79
125.0,35.0,30.0,250.0,IL,0.62
125.0,35.0,30.0,275.0,CL,0.28
125.0,35.0,30.0,275.0,EL,0.79
125.0,35.0,30.0,275.0,IL,0.61
125.0,35.0,30.0,300.0,CL,0.28
125.0,35.0,30.0,300.0,EL,0.78
125.0,35.0,30.0,300.0,IL,0.61
150.0,20.0,20.0,200.0,CL,0.21
150.0,20.0,20.0,200.0,EL,0.62
150.0,20.0,20.0,200.0,IL,0.45
150.0,20.0,20.0,225.0,CL,0.21
150.0,20.0,20.0,225.0,EL,0.61
150.0,20.0,20.0,225.0,IL,0.45
150.0,20.0,20.0,250.0,CL,0.2
150.0,20.0,20.0,250.0,EL,0.61
150.0,20.0,20.0,250.0,IL,0.44
150.0,20.0,20.0,275.0,CL,0.2
